Order ID,Order Date,Customer ID,costumer_name,country,loyalty_card,Product ID,coffee_type,roast_type,price_per_unit,profit_per_unit,Quantity
ZKI-78561-066,9/21/2021,60121-12432-VU,Mordy Van Der Vlies,United States,Yes,A-D-0.2,Ara,D,2.985,0.26865,3
IMP-12563-728,1/3/2019,68346-14810-UA,Spencer Wastell,United States,No,E-L-0.5,Exc,L,8.91,0.9801,6
MZL-81126-390,3/8/2022,48464-99723-HK,Jemimah Ethelston,United States,Yes,A-L-0.2,Ara,L,3.885,0.34965,6
MZL-81126-390,3/8/2022,48464-99723-HK,Jemimah Ethelston,United States,Yes,A-M-0.2,Ara,M,3.375,0.30375,2
TVF-57766-608,3/10/2020,88420-46464-XE,Perice Eberz,United States,Yes,L-D-0.5,Lib,D,7.77,1.0101,1
RUX-37995-892,11/27/2021,37762-09530-MP,Bear Gaish,United States,Yes,L-D-2.5,Lib,D,29.785,3.87205,4
AVK-76526-953,3/4/2021,47268-50127-XY,Lynnea Danton,United States,No,A-D-1,Ara,D,9.95,0.8955,2
RIU-02231-623,11/16/2021,25544-84179-QC,Skipton Morrall,United States,Yes,R-L-0.5,Rob,L,7.17,0.4302,5
WFK-99317-827,6/16/2019,32058-76765-ZL,Devan Crownshaw,United States,No,L-D-2.5,Lib,D,29.785,3.87205,3
SFD-00372-284,7/19/2020,54798-14109-HC,Odelia Skerme,United States,Yes,L-M-0.2,Lib,M,4.365,0.56745,2
SXC-62166-515,2/28/2020,69171-65646-UC,Joceline Reddoch,United States,No,R-L-2.5,Rob,L,27.485,1.6491,5
YIE-87008-621,6/22/2019,22503-52799-MI,Shelley Titley,United States,No,L-M-0.5,Lib,M,8.73,1.1349,4
HRM-94548-288,9/8/2019,08934-65581-ZI,Redd Simao,United States,No,A-L-2.5,Ara,L,29.785,2.68065,6
UJG-34731-295,5/26/2022,15764-22559-ZT,Cece Inker,United States,No,A-M-2.5,Ara,M,25.875,2.32875,1
TWD-70988-853,12/3/2019,87519-68847-ZG,Noel Chisholm,United States,Yes,L-D-1,Lib,D,12.95,1.6835,6
CIX-22904-641,9/17/2019,78012-56878-UB,Grazia Oats,United States,Yes,R-M-1,Rob,M,9.95,0.597,1
DLV-65840-759,5/31/2022,77192-72145-RG,Meade Birkin,United States,Yes,L-M-1,Lib,M,14.55,1.8915,2
RXN-55491-201,10/21/2019,86071-79238-CX,Ronda Pyson,Ireland,No,R-L-0.2,Rob,L,3.585,0.2151,6
UHK-63283-868,4/24/2022,16809-16936-WF,Modesty MacConnechie,United States,Yes,A-M-0.5,Ara,M,6.75,0.6075,1
PJC-31401-893,1/13/2021,11212-69985-ZJ,Rafaela Treacher,Ireland,No,A-D-0.5,Ara,D,5.97,0.5373,3
HHO-79903-185,8/19/2022,53893-01719-CL,Bee Fattorini,Ireland,Yes,A-L-2.5,Ara,L,29.785,2.68065,1
YWM-07310-594,3/2/2019,66028-99867-WJ,Margie Palleske,United States,Yes,E-M-0.5,Exc,M,8.25,0.9075,5
FHD-94983-982,1/21/2020,62839-56723-CH,Alexina Randals,United States,Yes,R-M-0.5,Rob,M,5.97,0.3582,3
WQK-10857-119,9/21/2021,96849-52854-CR,Filip Antcliffe,Ireland,Yes,E-D-0.5,Exc,D,7.29,0.8019,1
DXA-50313-073,8/30/2019,19755-55847-VW,Peyter Matignon,United Kingdom,Yes,E-L-1,Exc,L,14.85,1.6335,2
ONW-00560-570,2/25/2019,32900-82606-BO,Claudie Weond,United States,No,A-M-1,Ara,M,11.25,1.0125,2
BRJ-19414-277,9/17/2019,16809-16936-WF,Modesty MacConnechie,United States,Yes,R-M-0.2,Rob,M,2.985,0.1791,4
MIQ-16322-908,8/3/2019,20118-28138-QD,Jaquenette Skentelbery,United States,No,A-L-1,Ara,L,12.95,1.1655,2
MVO-39328-830,2/26/2021,84057-45461-AH,Orazio Comber,Ireland,No,L-M-0.5,Lib,M,8.73,1.1349,5
MVO-39328-830,2/26/2021,84057-45461-AH,Orazio Comber,Ireland,No,A-L-0.5,Ara,L,7.77,0.6993,6
NTJ-88319-746,8/3/2021,90882-88130-KQ,Zachary Tramel,United States,No,L-L-0.5,Lib,L,9.51,1.2363,3
LCY-24377-948,5/7/2021,21617-79890-DD,Izaak Primak,United States,Yes,R-L-2.5,Rob,L,27.485,1.6491,1
FWD-85967-769,6/14/2019,20256-54689-LO,Brittani Thoresbie,United States,No,E-D-0.2,Exc,D,3.645,0.40095,3
KTO-53793-109,11/21/2019,17572-27091-AA,Constanta Hatfull,United States,No,R-L-0.2,Rob,L,3.585,0.2151,2
OCK-89033-348,3/31/2021,82300-88786-UE,Bobbe Castagneto,United States,Yes,A-L-0.2,Ara,L,3.885,0.34965,6
GPZ-36017-366,7/1/2019,65732-22589-OW,Kippie Marrison,United States,Yes,A-D-2.5,Ara,D,22.885,2.05965,5
BZP-33213-637,5/5/2020,77175-09826-SF,Lindon Agnolo,United States,Yes,A-M-2.5,Ara,M,25.875,2.32875,3
WFH-21507-708,4/20/2020,07237-32539-NB,Delainey Kiddy,United States,Yes,R-D-0.5,Rob,D,5.37,0.3222,1
HST-96923-073,7/18/2019,54722-76431-EX,Helli Petroulis,Ireland,No,R-D-2.5,Rob,D,20.585,1.2351,6
ENN-79947-323,11/18/2021,67847-82662-TE,Marty Scholl,United States,No,L-M-0.5,Lib,M,8.73,1.1349,2
BHA-47429-889,6/20/2020,51114-51191-EW,Kienan Ferson,United States,No,E-L-0.2,Exc,L,4.455,0.49005,3
SZY-63017-318,4/6/2021,91809-58808-TV,Blake Kelloway,United States,Yes,A-L-0.2,Ara,L,3.885,0.34965,2
LCU-93317-340,6/17/2019,84996-26826-DK,Scarlett Oliffe,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,1
UOM-71431-481,3/26/2022,65732-22589-OW,Kippie Marrison,United States,Yes,R-D-2.5,Rob,D,20.585,1.2351,1
PJH-42618-877,9/30/2021,93676-95250-XJ,Celestia Dolohunty,United States,Yes,A-D-2.5,Ara,D,22.885,2.05965,5
XED-90333-402,6/19/2019,28300-14355-GF,Patsy Vasilenko,United Kingdom,No,E-M-0.2,Exc,M,4.125,0.45375,5
IKK-62234-199,3/31/2022,91190-84826-IQ,Raphaela Schankelborg,United States,Yes,L-L-0.5,Lib,L,9.51,1.2363,6
KAW-95195-329,7/4/2020,34570-99384-AF,Sharity Wickens,Ireland,Yes,R-D-2.5,Rob,D,20.585,1.2351,4
QDO-57268-842,11/21/2021,57808-90533-UE,Derick Snow,United States,No,E-M-2.5,Exc,M,31.625,3.47875,5
IIZ-24416-212,5/31/2021,76060-30540-LB,Baxy Cargen,United States,Yes,R-D-0.5,Rob,D,5.37,0.3222,6
AWP-11469-510,4/11/2020,76730-63769-ND,Ryann Stickler,United Kingdom,No,E-D-1,Exc,D,12.15,1.3365,2
KXA-27983-918,9/15/2020,96042-27290-EQ,Daryn Cassius,United States,No,R-L-0.5,Rob,L,7.17,0.4302,5
VKQ-39009-292,11/23/2021,57808-90533-UE,Derick Snow,United States,No,L-M-1,Lib,M,14.55,1.8915,5
PDB-98743-282,1/23/2022,51940-02669-OR,Skelly Dolohunty,Ireland,No,L-L-1,Lib,L,15.85,2.0605,3
SXW-34014-556,1/27/2021,99144-98314-GN,Drake Jevon,United States,Yes,R-L-0.2,Rob,L,3.585,0.2151,1
QOJ-38788-727,6/24/2019,16358-63919-CE,Hall Ranner,United States,No,E-M-2.5,Exc,M,31.625,3.47875,5
TGF-38649-658,3/15/2020,67743-54817-UT,Berkly Imrie,United States,No,L-M-0.5,Lib,M,8.73,1.1349,2
EAI-25194-209,9/24/2021,44601-51441-BH,Dorey Sopper,United States,No,A-L-2.5,Ara,L,29.785,2.68065,5
IJK-34441-720,4/5/2019,97201-58870-WB,Darcy Lochran,United States,Yes,A-M-0.5,Ara,M,6.75,0.6075,6
ZMC-00336-619,1/27/2022,19849-12926-QF,Lauritz Ledgley,United States,Yes,A-M-0.5,Ara,M,6.75,0.6075,4
UPX-54529-618,9/10/2021,40535-56770-UM,Tawnya Menary,United States,No,L-D-1,Lib,D,12.95,1.6835,3
DLX-01059-899,1/6/2020,74940-09646-MU,Gustaf Ciccotti,United States,No,R-L-1,Rob,L,11.95,0.717,5
MEK-85120-243,3/15/2022,06623-54610-HC,Bobbe Renner,United States,No,R-L-0.2,Rob,L,3.585,0.2151,3
NFI-37188-246,9/8/2021,89490-75361-AF,Wilton Jallin,United States,No,A-D-2.5,Ara,D,22.885,2.05965,4
BXH-62195-013,11/11/2021,94526-79230-GZ,Mindy Bogey,United States,Yes,A-M-1,Ara,M,11.25,1.0125,4
YLK-78851-470,9/18/2019,58559-08254-UY,Paulie Fonzone,United States,Yes,R-M-2.5,Rob,M,22.885,1.3731,6
DXY-76225-633,7/29/2021,88574-37083-WX,Merrile Cobbledick,United States,No,A-M-0.5,Ara,M,6.75,0.6075,1
UHP-24614-199,3/20/2022,67953-79896-AC,Antonius Lewry,United States,No,A-M-1,Ara,M,11.25,1.0125,4
HBY-35655-049,5/4/2020,69207-93422-CQ,Isis Hessel,United States,Yes,E-D-2.5,Exc,D,27.945,3.07395,3
DCE-22886-861,4/5/2021,56060-17602-RG,Harland Trematick,Ireland,Yes,E-D-0.2,Exc,D,3.645,0.40095,1
QTG-93823-843,1/12/2022,46859-14212-FI,Chloris Sorrell,United Kingdom,No,A-M-0.5,Ara,M,6.75,0.6075,1
QTG-93823-843,1/12/2022,46859-14212-FI,Chloris Sorrell,United Kingdom,No,E-D-0.5,Exc,D,7.29,0.8019,3
WFT-16178-396,12/16/2020,33555-01585-RP,Quintina Heavyside,United States,Yes,R-D-0.2,Rob,D,2.685,0.1611,5
ERC-54560-934,5/30/2022,11932-85629-CU,Hadley Reuven,United States,No,R-D-2.5,Rob,D,20.585,1.2351,6
RUK-78200-416,11/9/2021,36192-07175-XC,Mitch Attwool,United States,No,L-D-0.2,Lib,D,3.885,0.50505,2
KHK-13105-388,4/8/2022,46242-54946-ZW,Charin Maplethorp,United States,Yes,A-M-1,Ara,M,11.25,1.0125,6
NJR-03699-189,10/8/2019,95152-82155-VQ,Goldie Wynes,United States,No,E-D-2.5,Exc,D,27.945,3.07395,1
PJV-20427-019,9/12/2021,13404-39127-WQ,Celie MacCourt,United States,No,A-L-2.5,Ara,L,29.785,2.68065,3
UGK-07613-982,7/28/2022,57808-90533-UE,Derick Snow,United States,No,A-M-0.5,Ara,M,6.75,0.6075,3
OLA-68289-577,6/30/2020,40226-52317-IO,Evy Wilsone,United States,Yes,A-M-0.5,Ara,M,6.75,0.6075,5
TNR-84447-052,1/9/2019,34419-18068-AG,Dolores Duffie,United States,No,E-D-2.5,Exc,D,27.945,3.07395,4
FBZ-64200-586,7/12/2022,51738-61457-RS,Mathilda Matiasek,United States,Yes,E-M-2.5,Exc,M,31.625,3.47875,2
OBN-66334-505,11/30/2020,86757-52367-ON,Jarred Camillo,United States,Yes,E-L-0.2,Exc,L,4.455,0.49005,2
NXM-89323-646,3/22/2019,28158-93383-CK,Kameko Philbrick,United States,Yes,E-D-1,Exc,D,12.15,1.3365,1
NHI-23264-055,2/15/2022,44799-09711-XW,Mallory Shrimpling,United States,Yes,A-D-0.5,Ara,D,5.97,0.5373,4
EQH-53569-934,10/13/2020,53667-91553-LT,Barnett Sillis,United States,No,E-M-1,Exc,M,13.75,1.5125,4
XKK-06692-189,12/27/2021,86579-92122-OC,Brenn Dundredge,United States,Yes,R-D-1,Rob,D,8.95,0.537,3
BYP-16005-016,8/1/2021,01474-63436-TP,Read Cutts,United States,No,R-M-2.5,Rob,M,22.885,1.3731,5
LWS-13938-905,11/18/2020,90533-82440-EE,Michale Delves,United States,Yes,A-M-2.5,Ara,M,25.875,2.32875,6
OLH-95722-362,10/24/2021,48553-69225-VX,Devland Gritton,United States,Yes,L-D-0.5,Lib,D,7.77,1.0101,3
OLH-95722-362,10/24/2021,48553-69225-VX,Devland Gritton,United States,Yes,R-M-2.5,Rob,M,22.885,1.3731,4
KCW-50949-318,12/30/2019,52374-27313-IV,Dell Gut,United States,Yes,E-L-1,Exc,L,14.85,1.6335,5
JGZ-16947-591,2/2/2021,14264-41252-SL,Willy Pummery,United States,No,L-L-0.2,Lib,L,4.755,0.61815,6
LXS-63326-144,5/16/2021,35367-50483-AR,Geoffrey Siuda,United States,Yes,R-L-0.5,Rob,L,7.17,0.4302,2
CZG-86544-655,4/23/2022,69443-77665-QW,Henderson Crowne,Ireland,Yes,A-L-0.5,Ara,L,7.77,0.6993,2
WFV-88138-247,9/25/2021,63411-51758-QC,Vernor Pawsey,United States,No,R-L-1,Rob,L,11.95,0.717,3
RFG-28227-288,6/7/2022,68605-21835-UF,Augustin Waterhouse,United States,No,A-L-0.5,Ara,L,7.77,0.6993,6
QAK-77286-758,8/11/2020,34786-30419-XY,Fanchon Haughian,United States,No,R-L-0.5,Rob,L,7.17,0.4302,5
CZD-56716-840,2/28/2019,15456-29250-RU,Jaimie Hatz,United States,No,L-D-2.5,Lib,D,29.785,3.87205,4
UBI-59229-277,9/11/2019,00886-35803-FG,Edeline Edney,United States,No,L-D-0.5,Lib,D,7.77,1.0101,3
WJJ-37489-898,4/8/2021,31599-82152-AD,Rickie Faltin,Ireland,No,A-M-1,Ara,M,11.25,1.0125,1
ORX-57454-917,9/6/2021,76209-39601-ZR,Gnni Cheeke,United Kingdom,Yes,E-D-2.5,Exc,D,27.945,3.07395,3
GRB-68838-629,9/10/2021,15064-65241-HB,Gwenni Ratt,Ireland,No,R-L-2.5,Rob,L,27.485,1.6491,4
SHT-04865-419,5/22/2022,69215-90789-DL,Johnath Fairebrother,United States,Yes,R-L-0.2,Rob,L,3.585,0.2151,4
UQI-28177-865,9/18/2020,04317-46176-TB,Ingamar Eberlein,United States,No,R-L-0.2,Rob,L,3.585,0.2151,6
OIB-13664-879,8/31/2021,04713-57765-KR,Jilly Dreng,Ireland,Yes,A-M-1,Ara,M,11.25,1.0125,2
PJS-30996-485,1/21/2022,86579-92122-OC,Brenn Dundredge,United States,Yes,A-L-0.2,Ara,L,3.885,0.34965,1
HEL-86709-449,6/10/2022,86579-92122-OC,Brenn Dundredge,United States,Yes,E-D-2.5,Exc,D,27.945,3.07395,1
NCH-55389-562,4/27/2019,86579-92122-OC,Brenn Dundredge,United States,Yes,E-L-2.5,Exc,L,34.155,3.75705,5
NCH-55389-562,4/27/2019,86579-92122-OC,Brenn Dundredge,United States,Yes,R-L-2.5,Rob,L,27.485,1.6491,2
NCH-55389-562,4/27/2019,86579-92122-OC,Brenn Dundredge,United States,Yes,E-L-1,Exc,L,14.85,1.6335,1
NCH-55389-562,4/27/2019,86579-92122-OC,Brenn Dundredge,United States,Yes,A-L-0.2,Ara,L,3.885,0.34965,2
GUG-45603-775,2/6/2022,40959-32642-DN,Rhodie Strathern,United States,Yes,L-L-0.2,Lib,L,4.755,0.61815,5
KJB-98240-098,1/30/2022,77746-08153-PM,Chad Miguel,United States,Yes,L-L-1,Lib,L,15.85,2.0605,5
JMS-48374-462,11/23/2020,49667-96708-JL,Florinda Matusovsky,United States,Yes,A-D-2.5,Ara,D,22.885,2.05965,2
YIT-15877-117,4/13/2022,24155-79322-EQ,Morly Rocks,Ireland,Yes,R-D-1,Rob,D,8.95,0.537,1
YVK-82679-655,1/7/2021,95342-88311-SF,Yuri Burrells,United States,Yes,R-M-0.5,Rob,M,5.97,0.3582,4
TYH-81940-054,2/4/2020,69374-08133-RI,Cleopatra Goodrum,United States,No,E-L-0.2,Exc,L,4.455,0.49005,5
HTY-30660-254,9/16/2019,83844-95908-RX,Joey Jefferys,United States,Yes,R-M-1,Rob,M,9.95,0.597,3
GPW-43956-761,1/26/2019,09667-09231-YM,Bearnard Wardell,United States,Yes,E-L-0.5,Exc,L,8.91,0.9801,6
DWY-56352-412,2/19/2021,55427-08059-DF,Zeke Walisiak,Ireland,Yes,R-D-0.2,Rob,D,2.685,0.1611,1
PUH-55647-976,3/22/2022,06624-54037-BQ,Wiley Leopold,United States,No,R-M-0.2,Rob,M,2.985,0.1791,2
DTB-71371-705,7/3/2019,48544-90737-AZ,Chiarra Shalders,United States,Yes,L-D-1,Lib,D,12.95,1.6835,1
ZDC-64769-740,9/21/2019,79463-01597-FQ,Sharl Southerill,United States,No,E-M-0.5,Exc,M,8.25,0.9075,1
TED-81959-419,8/26/2019,27702-50024-XC,Noni Furber,United States,No,A-L-2.5,Ara,L,29.785,2.68065,5
FDO-25756-141,8/3/2021,57360-46846-NS,Dinah Crutcher,Ireland,Yes,A-L-2.5,Ara,L,29.785,2.68065,3
HKN-31467-517,10/24/2021,84045-66771-SL,Charlean Keave,United States,No,L-M-1,Lib,M,14.55,1.8915,6
POF-29666-012,4/1/2019,46885-00260-TL,Sada Roseborough,United States,Yes,R-D-0.5,Rob,D,5.37,0.3222,1
IRX-59256-644,12/8/2021,96446-62142-EN,Clayton Kingwell,Ireland,Yes,A-D-0.2,Ara,D,2.985,0.26865,3
LTN-89139-350,6/27/2019,07756-71018-GU,Kacy Canto,United States,Yes,R-L-2.5,Rob,L,27.485,1.6491,5
TXF-79780-017,7/14/2020,92048-47813-QB,Mab Blakemore,United States,No,R-L-1,Rob,L,11.95,0.717,5
ALM-80762-974,3/23/2020,84045-66771-SL,Charlean Keave,United States,No,A-L-0.5,Ara,L,7.77,0.6993,3
NXF-15738-707,1/26/2020,28699-16256-XV,Javier Causnett,United States,No,R-D-0.5,Rob,D,5.37,0.3222,2
MVV-19034-198,5/31/2020,98476-63654-CG,Demetris Micheli,United States,Yes,E-D-2.5,Exc,D,27.945,3.07395,6
KUX-19632-830,7/20/2021,55409-07759-YG,Chloette Bernardot,United States,Yes,E-D-0.2,Exc,D,3.645,0.40095,6
SNZ-44595-152,8/12/2022,06136-65250-PG,Kim Kemery,United States,Yes,R-L-1,Rob,L,11.95,0.717,2
GQA-37241-629,1/1/2020,08405-33165-BS,Fanchette Parlot,United States,Yes,A-M-0.2,Ara,M,3.375,0.30375,2
WVV-79948-067,1/18/2021,66070-30559-WI,Ramon Cheak,Ireland,Yes,E-M-2.5,Exc,M,31.625,3.47875,1
LHX-81117-166,12/31/2021,01282-28364-RZ,Koressa O'Geneay,United States,No,R-L-1,Rob,L,11.95,0.717,4
GCD-75444-320,5/4/2020,51277-93873-RP,Claudell Ayre,United States,No,L-M-2.5,Lib,M,33.465,4.35045,1
SGA-30059-217,2/20/2021,84405-83364-DG,Lorianne Kyneton,United Kingdom,Yes,A-D-0.5,Ara,D,5.97,0.5373,5
GNL-98714-885,3/7/2020,83731-53280-YC,Adele McFayden,United Kingdom,Yes,R-M-1,Rob,M,9.95,0.597,3
OQA-93249-841,4/5/2019,03917-13632-KC,Herta Layne,United States,Yes,A-M-2.5,Ara,M,25.875,2.32875,6
DUV-12075-132,6/6/2022,62494-09113-RP,Marguerite Graves,United States,No,E-D-0.2,Exc,D,3.645,0.40095,5
DUV-12075-132,6/6/2022,62494-09113-RP,Marguerite Graves,United States,No,L-D-0.5,Lib,D,7.77,1.0101,2
KPO-24942-184,3/21/2021,70567-65133-CN,Desdemona Eye,Ireland,No,L-L-2.5,Lib,L,36.455,4.73915,3
SRJ-79353-838,12/19/2021,77869-81373-AY,Margarette Sterland,United States,No,A-L-1,Ara,L,12.95,1.1655,6
XBV-40336-071,2/17/2021,38536-98293-JZ,Catharine Scoines,Ireland,No,A-D-0.2,Ara,D,2.985,0.26865,3
RLM-96511-467,1/6/2020,43014-53743-XK,Jennica Tewelson,United States,No,R-L-2.5,Rob,L,27.485,1.6491,1
AEZ-13242-456,5/4/2022,62494-09113-RP,Marguerite Graves,United States,No,R-M-0.5,Rob,M,5.97,0.3582,5
UME-75640-698,10/11/2019,62494-09113-RP,Marguerite Graves,United States,No,A-M-0.5,Ara,M,6.75,0.6075,4
GJC-66474-557,8/3/2021,64965-78386-MY,Nicolina Jenny,United States,No,A-D-1,Ara,D,9.95,0.8955,1
IRV-20769-219,10/15/2020,77131-58092-GE,Vidovic Antonelli,United Kingdom,Yes,E-M-0.2,Exc,M,4.125,0.45375,3
